tweets	label
 inhibition	0
 inhospitable	0
 inhuman	0
 inhumane	0
 inhumanity	0
 inimical	0
 inimically	0
 iniquitous	0
 iniquity	0
 injudicious	0
 injure	0
 injurious	0
 injury	0
 injustice	0
 injustices	0
 innuendo	0
 inoperable	0
 inopportune	0
 inordinate	0
 inordinately	0
 insane	0
 insanely	0
 insanity	0
 insatiable	0
 insecure	0
 insecurity	0
 insensible	0
 insensitive	0
 insensitively	0
 insensitivity	0
 insidious	0
 insidiously	0
 insignificance	0
 insignificant	0
 insignificantly	0
 insincere	0
 insincerely	0
 insincerity	0
 insinuate	0
 insinuating	0
 insinuation	0
 insolence	0
 insolent	0
 insolently	0
 insolvent	0
 insouciance	0
 instability	0
 instigate	0
 instigator	0
 instigators	0
 insubordinate	0
 insubstantial	0
 insubstantially	0
 insufferable	0
 insufferably	0
 insufficiency	0
 insufficient	0
 insufficiently	0
 insular	0
 insult	0
 insulted	0
 insulting	0
 insultingly	0
 insults	0
 insupportable	0
 insurmountable	0
 insurmountably	0
 insurrection	0
 intense	0
 interfere	0
 interference	0
 interferes	0
 intermittent	0
 interrupt	0
 interruption	0
 interruptions	0
 intimidate	0
 intimidating	0
 intimidatingly	0
 intimidation	0
 intolerable	0
 intolerance	0
 intoxicate	0
 intractable	0
 intransigence	0
 intransigent	0
 intrude	0
 intrusion	0
 intrusive	0
 inundate	0
 inundated	0
 invader	0
 invalid	0
 invalidate	0
 invalidity	0
 invasive	0
 invective	0
 inveigle	0
 invidious	0
 invidiously	0
 invidiousness	0
 invisible	0
 involuntarily	0
 involuntary	0
 irascible	0
 irate	0
 irately	0
 ire	0
 irk	0
 irked	0
 irking	0
 irks	0
 irksome	0
 irksomely	0
 irksomeness	0
 ironic	0
 ironical	0
 ironically	0
 ironies	0
 irony	0
 irrational	0
 irrationality	0
 irrationally	0
 irrationals	0
 irreconcilable	0
 irrecoverable	0
 irrecoverably	0
 irredeemable	0
 irredeemably	0
 irregular	0
 irregularity	0
 irrelevance	0
 irrelevant	0
 irreparable	0
 irrepressible	0
 irresolute	0
 irresponsible	0
 irresponsibly	0
 irretrievable	0
 irreversible	0
 irritable	0
 irritably	0
 irritant	0
 irritate	0
 irritated	0
 irritating	0
 irritation	0
 irritations	0
 isolate	0
 isolated	0
 isolation	0
 issue	0
 issues	0
 itch	0
 itching	0
 itchy	0
 jaded	0
 jagged	0
 jam	0
 jarring	0
 jaundiced	0
 jealous	0
 jealously	0
 jealousness	0
 jealousy	0
 jeer	0
 jeering	0
 jeeringly	0
 jeers	0
 jeopardize	0
 jeopardy	0
 jerk	0
 jerky	0
 jitter	0
 jitters	0
 jittery	0
 job-killing	0
 jobless	0
 joke	0
 joker	0
 jolt	0
 judder	0
 juddering	0
 judders	0
 jumpy	0
 junk	0
 junky	0
 junkyard	0
 killed	0
 killer	0
 killing	0
 killjoy	0
 kills	0
 knave	0
 knife	0
 knock	0
 knotted	0
 kook	0
 kooky	0
 lackadaisical	0
 lacked	0
 lackey	0
 lackeys	0
 lacking	0
 lackluster	0
 lacks	0
 laconic	0
 lag	0
 lagged	0
 lagging	0
 lags	0
 laid-off	0
 lambast	0
 lambaste	0
 lame	0
 lame-duck	0
 lament	0
 lamentable	0
 lamentably	0
 languid	0
 languish	0
 languor	0
 languorous	0
 languorously	0
 lanky	0
 lapse	0
 lapsed	0
 lapses	0
 lascivious	0
 last-ditch	0
 latency	0
 laughable	0
 laughably	0
 laughingstock	0
 lawbreaker	0
 lawbreaking	0
 lawless	0
 lawlessness	0
 layoff	0
 layoff-happy	0
 lazy	0
 leak	0
 leakage	0
 leakages	0
 leaking	0
 leaks	0
 leaky	0
 lecher	0
 lecherous	0
 lechery	0
 leech	0
 leer	0
 leery	0
 left-leaning	0
 lemon	0
 lengthy	0
 less-developed	0
 lesser-known	0
 letch	0
 lethal	0
 lethargic	0
 lethargy	0
 lewd	0
 lewdly	0
 lewdness	0
 liability	0
 liable	0
 liar	0
 liars	0
 licentious	0
 licentiously	0
 licentiousness	0
 lie	0
 lied	0
 lies	0
 life-threatening	0
 lifeless	0
 limit	0
 limitation	0
 limitations	0
 limited	0
 limits	0
 limp	0
 listless	0
 litigious	0
 little-known	0
 livid	0
 lividly	0
 loath	0
 loathe	0
 loathing	0
 loathly	0
 loathsome	0
 loathsomely	0
 lone	0
 loneliness	0
 lonely	0
 loner	0
 lonesome	0
 long-time	0
 long-winded	0
 longing	0
 longingly	0
 loophole	0
 loopholes	0
 loose	0
 loot	0
 lose	0
 loser	0
 losers	0
 loses	0
 losing	0
 loss	0
 losses	0
 lost	0
 loud	0
 louder	0
 lousy	0
 loveless	0
 lovelorn	0
 low-rated	0
 lowly	0
 ludicrous	0
 ludicrously	0
 lugubrious	0
 lukewarm	0
 lull	0
 lumpy	0
 lunatic	0
 lurch	0
 lure	0
 lurid	0
 lurk	0
 lurking	0
 lying	0
 mad	0
 madden	0
 maddening	0
 maddeningly	0
 madder	0
 madly	0
 madman	0
 madness	0
 maladjusted	0
 maladjustment	0
 malady	0
 malaise	0
 malcontent	0
 malcontented	0
 maledict	0
 malevolence	0
 malevolent	0
 malevolently	0
 malice	0
 malicious	0
 maliciously	0
 maliciousness	0
 malign	0
 malignant	0
 malodorous	0
 maltreatment	0
 mangle	0
 mangled	0
 mangles	0
 mangling	0
 mania	0
 maniac	0
 maniacal	0
 manic	0
 manipulate	0
 manipulation	0
 manipulative	0
 manipulators	0
 mar	0
 marginal	0
 marginally	0
 martyrdom	0
 martyrdom-seeking	0
 mashed	0
 massacre	0
 massacres	0
 matte	0
 mawkish	0
 mawkishly	0
 mawkishness	0
 meager	0
 meaningless	0
 meanness	0
 measly	0
 meddle	0
 meddlesome	0
 mediocre	0
 mediocrity	0
 melancholy	0
 melodramatic	0
 melodramatically	0
 meltdown	0
 menace	0
 menacing	0
 menacingly	0
 mendacious	0
 mendacity	0
 menial	0
 merciless	0
 mercilessly	0
 mess	0
 messed	0
 messes	0
 messing	0
 messy	0
 midget	0
 miff	0
 militancy	0
 mindless	0
 mindlessly	0
 mirage	0
 mire	0
 misalign	0
 misaligned	0
 misaligns	0
 misapprehend	0
 misbecome	0
 misbecoming	0
 misbegotten	0
 misbehave	0
 misbehavior	0
 miscalculate	0
 miscalculation	0
 miscellaneous	0
 mischief	0
 mischievous	0
 mischievously	0
 misconception	0
 misconceptions	0
 miscreant	0
 miscreants	0
 misdirection	0
 miser	0
 miserable	0
 miserableness	0
 miserably	0
 miseries	0
 miserly	0
 misery	0
 misfit	0
 misfortune	0
 misgiving	0
 misgivings	0
 misguidance	0
 misguide	0
 misguided	0
 mishandle	0
 mishap	0
 misinform	0
 misinformed	0
 misinterpret	0
 misjudge	0
 misjudgment	0
 mislead	0
 misleading	0
 misleadingly	0
 mismanage	0
 mispronounce	0
 mispronounced	0
 mispronounces	0
 misread	0
 misreading	0
 misrepresent	0
 misrepresentation	0
 miss	0
 missed	0
 misses	0
 misstatement	0
 mist	0
 mistake	0
 mistaken	0
 mistakenly	0
 mistakes	0
 mistress	0
 mistrust	0
 mistrustful	0
 mistrustfully	0
 mists	0
 misunderstand	0
 misunderstanding	0
 misunderstandings	0
 misunderstood	0
 misuse	0
 moan	0
 mobster	0
 mock	0
 mocked	0
 mockeries	0
 mockery	0
 mocking	0
 mockingly	0
 mocks	0
 molest	0
 molestation	0
 monotonous	0
 monotony	0
 monster	0
 monstrosities	0
 monstrosity	0
 monstrous	0
 monstrously	0
 moody	0
 moot	0
 mope	0
 morbid	0
 morbidly	0
 mordant	0
 mordantly	0
 moribund	0
 moron	0
 moronic	0
 morons	0
 mortification	0
 mortified	0
 mortify	0
 mortifying	0
 motionless	0
 motley	0
 mourn	0
 mourner	0
 mournful	0
 mournfully	0
 muddle	0
 muddy	0
 mudslinger	0
 mudslinging	0
 mulish	0
 multi-polarization	0
 mundane	0
 murder	0
 murderer	0
 murderous	0
 murderously	0
 murky	0
 muscle-flexing	0
 mushy	0
 musty	0
 mysterious	0
 mysteriously	0
 mystery	0
 mystify	0
 myth	0
 nagging	0
 naive	0
 naively	0
 narrower	0
 nastily	0
 nastiness	0
 nasty	0
 naughty	0
 nauseate	0
 nauseates	0
 nauseating	0
 nauseatingly	0
 na�ve	0
 nebulous	0
 nebulously	0
 needless	0
 needlessly	0
 needy	0
 nefarious	0
 nefariously	0
 negate	0
 negation	0
 negative	0
 negatives	0
 negativity	0
 neglect	0
 neglected	0
 negligence	0
 negligent	0
 nemesis	0
 nepotism	0
 nervous	0
 nervously	0
 nervousness	0
 nettle	0
 nettlesome	0
 neurotic	0
 neurotically	0
 niggle	0
 niggles	0
 nightmare	0
 nightmarish	0
 nightmarishly	0
 nitpick	0
 nitpicking	0
 noise	0
 noises	0
 noisier	0
 noisy	0
 non-confidence	0
 nonexistent	0
 nonresponsive	0
 nonsense	0
 nosey	0
 notoriety	0
 notorious	0
 notoriously	0
 noxious	0
 nuisance	0
 numb	0
 object	0
 objection	0
 objectionable	0
 objections	0
 oblique	0
 obliterate	0
 obliterated	0
 oblivious	0
 obnoxious	0
 obnoxiously	0
 obscene	0
 obscenely	0
 obscenity	0
 obscure	0
 obscured	0
 obscures	0
 obscurity	0
 obsess	0
 obsessive	0
 obsessively	0
 obsessiveness	0
 obsolete	0
 obstacle	0
 obstinate	0
 obstinately	0
 obstruct	0
 obstructed	0
 obstructing	0
 obstruction	0
 obstructs	0
 obtrusive	0
 obtuse	0
 occlude	0
 occluded	0
 occludes	0
 occluding	0
 odd	0
 odder	0
 oddest	0
 oddities	0
 oddity	0
 oddly	0
 odor	0
 offence	0
 offend	0
 offender	0
 offending	0
 offenses	0
 offensive	0
 offensively	0
 offensiveness	0
 officious	0
 ominous	0
 ominously	0
 omission	0
 omit	0
 one-sided	0
 onerous	0
 onerously	0
 onslaught	0
 opinionated	0
 opponent	0
 opportunistic	0
 oppose	0
 opposition	0
 oppositions	0
 oppress	0
 oppression	0
 oppressive	0
 oppressively	0
 oppressiveness	0
 oppressors	0
 ordeal	0
 orphan	0
 ostracize	0
 outbreak	0
 outburst	0
 outbursts	0
 outcast	0
 outcry	0
 outlaw	0
 outmoded	0
 outrage	0
 outraged	0
 outrageous	0
 outrageously	0
 outrageousness	0
 outrages	0
 outsider	0
 over-acted	0
 over-awe	0
 over-balanced	0
 over-hyped	0
 over-priced	0
 over-valuation	0
 overact	0
 overacted	0
 overawe	0
 overbalance	0
 overbalanced	0
 overbearing	0
 overbearingly	0
 overblown	0
 overdo	0
 overdone	0
 overdue	0
 overemphasize	0
 overheat	0
 overkill	0
 overloaded	0
 overlook	0
 overpaid	0
 overplay	0
 overpower	0
 overpriced	0
 overrated	0
 overreach	0
 overrun	0
 overshadow	0
 oversight	0
 oversights	0
 oversimplification	0
 oversimplified	0
 oversimplify	0
 oversize	0
 overstate	0
 overstated	0
 overstatement	0
 overstatements	0
 overstates	0
 overtaxed	0
 overthrow	0
 overthrows	0
 overturn	0
 overweight	0
 overwhelm	0
 overwhelmed	0
 overwhelming	0
 overwhelmingly	0
 overwhelms	0
 overzealous	0
 overzealously	0
 painful	0
 painfully	0
 pains	0
 pale	0
 pales	0
 paltry	0
 pan	0
 pandemonium	0
 pander	0
 pandering	0
 panders	0
 panic	0
 panicked	0
 panicking	0
 panicky	0
 paradoxical	0
 paradoxically	0
 paralyzed	0
 paranoia	0
 paranoid	0
 parasite	0
 pariah	0
 parody	0
 partiality	0
 partisan	0
 partisans	0
 passive	0
 passiveness	0
 pathetic	0
 pathetically	0
 patronize	0
 paucity	0
 pauper	0
 paupers	0
 payback	0
 peculiar	0
 peculiarly	0
 pedantic	0
 peeled	0
 peeve	0
 peeved	0
 peevish	0
 peevishly	0
 penalize	0
 penalty	0
 perfidious	0
 perfunctory	0
 peril	0
 perilous	0
 perilously	0
 perish	0
 pernicious	0
 perplex	0
 perplexed	0
 perplexing	0
 perplexity	0
 persecute	0
 persecution	0
 pertinacious	0
 pertinaciously	0
 pertinacity	0
 perturb	0
 perturbed	0
 pervasive	0
 perverse	0
 perversely	0
 perversion	0
 perversity	0
 pervert	0
 perverted	0
 perverts	0
 pessimism	0
 pessimistic	0
 pessimistically	0
 pest	0
 pestilent	0
 petrified	0
 petrify	0
 pettifog	0
 petty	0
 phobia	0
 phobic	0
 phony	0
 picket	0
 picketed	0
 picketing	0
 pickets	0
 picky	0
 pig	0
 pigs	0
 pillage	0
 pillory	0
 pimple	0
 pinch	0
 pique	0
 pitiable	0
 pitiful	0
 pitifully	0
 pitiless	0
 pitilessly	0
 pittance	0
 pity	0
 plagiarize	0
 plague	0
 plaything	0
 plea	0
 pleas	0
 plebeian	0
 plight	0
 plot	0
 plotters	0
 ploy	0
 plunder	0
 plunderer	0
 pointless	0
 pointlessly	0
 poison	0
 poisonous	0
 poisonously	0
 pokey	0
 poky	0
 pollute	0
 polluter	0
 polluters	0
 pompous	0
 poor	0
 poorer	0
 poorest	0
 poorly	0
 posturing	0
 pout	0
 poverty	0
 powerless	0
 prate	0
 pratfall	0
 prattle	0
 precarious	0
 precariously	0
 precipitate	0
 precipitous	0
 predatory	0
 predicament	0
 prejudge	0
 prejudice	0
 prejudices	0
 prejudicial	0
 premeditated	0
 preoccupy	0
 preposterous	0
 preposterously	0
 presumptuous	0
 presumptuously	0
 pretend	0
 pretense	0
 pretentious	0
 pretentiously	0
 prevaricate	0
 pricey	0
 pricier	0
 prick	0
 prickle	0
 prickles	0
 prideful	0
 primitive	0
 prison	0
 prisoner	0
 problem	0
 problematic	0
 problems	0
 procrastinate	0
 procrastinates	0
 procrastination	0
 profane	0
 profanity	0
 prohibit	0
 prohibitive	0
 prohibitively	0
 propaganda	0
 propagandize	0
 proprietary	0
 prosecute	0
 protest	0
 protested	0
 protesting	0
 protests	0
 protracted	0
 provocation	0
 provocative	0
 provoke	0
 pry	0
 pugnacious	0
 pugnaciously	0
 pugnacity	0
 punch	0
 punish	0
 punishable	0
 punitive	0
 punk	0
 puny	0
 puppet	0
 puppets	0
 puzzled	0
 puzzlement	0
 puzzling	0
 qualm	0
 qualms	0
 quandary	0
 quarrel	0
 quarrels	0
 quarrelsome	0
 quash	0
 queer	0
 questionable	0
 quibble	0
 quibbles	0
 quitter	0
 racism	0
 racist	0
 racists	0
 racy	0
 radical	0
 radicalization	0
 radically	0
 radicals	0
 rage	0
 ragged	0
 raging	0
 rail	0
 raked	0
 rampage	0
 rampant	0
 ramshackle	0
 rancor	0
 randomly	0
 rankle	0
 rant	0
 ranted	0
 ranting	0
 rants	0
 rape	0
 raped	0
 raping	0
 rascal	0
 rascals	0
 rash	0
 rattle	0
 rattled	0
 rattles	0
 ravage	0
 raving	0
 reactionary	0
 rebellious	0
 rebuff	0
 rebuke	0
 recalcitrant	0
 recant	0
 recession	0
 recessionary	0
 reckless	0
 recklessly	0
 recklessness	0
 recoil	0
 recourses	0
 redundancy	0
 redundant	0
 refusal	0
 refuse	0
 refused	0
 refuses	0
 refusing	0
 refutation	0
 refute	0
 refuted	0
 refutes	0
 refuting	0
 regress	0
 regression	0
 regressive	0
 regret	0
 regretful	0
 regretfully	0
 regrets	0
 regrettable	0
 regrettably	0
 regretted	0
 reject	0
 rejected	0
 rejecting	0
 rejection	0
 rejects	0
 relapse	0
 relentless	0
 relentlessly	0
 relentlessness	0
 reluctance	0
 reluctant	0
 reluctantly	0
 remorse	0
 remorseful	0
 remorsefully	0
 remorseless	0
 remorselessly	0
 remorselessness	0
 renounce	0
 renunciation	0
 repel	0
 repetitive	0
 reprehensible	0
 reprehensibly	0
 reprehension	0
 reprehensive	0
 repress	0
 repression	0
 repressive	0
 reprimand	0
 reproach	0
 reproachful	0
 reprove	0
 reprovingly	0
 repudiate	0
 repudiation	0
 repugnance	0
 repugnant	0
 repugnantly	0
 repulse	0
 repulsed	0
 repulsing	0
 repulsive	0
 repulsively	0
 repulsiveness	0
 resent	0
 resentful	0
 resentment	0
 resignation	0
 resigned	0
 resistance	0
 restless	0
 restlessness	0
 restrict	0
 restricted	0
 restriction	0
 restrictive	0
 resurgent	0
 retaliate	0
 retaliatory	0
 reticent	0
 retract	0
 retreat	0
 retreated	0
 revenge	0
 revengeful	0
 revengefully	0
 revert	0
 revile	0
 reviled	0
 revoke	0
 revolt	0
 revolting	0
 revoltingly	0
 revulsion	0
 revulsive	0
 rhapsodize	0
 rhetoric	0
 rhetorical	0
 ricer	0
 ridicule	0
 ridicules	0
 ridiculous	0
 ridiculously	0
 rife	0
 rift	0
 rifts	0
 rigid	0
 rigidity	0
 rigidness	0
 rile	0
 riled	0
 rip	0
 rip-off	0
 ripped	0
 risk	0
 risks	0
 risky	0
 rival	0
 rivalry	0
 roadblocks	0
 rocky	0
 rogue	0
 rollercoaster	0
 rot	0
 rotten	0
 rough	0
 rubbish	0
 rude	0
 rue	0
 ruffian	0
 ruffle	0
 ruin	0
 ruined	0
 ruining	0
 ruinous	0
 ruins	0
 rumbling	0
 rumor	0
 rumors	0
 rumple	0
 run-down	0
 runaway	0
 rupture	0
 rust	0
 rusts	0
 rusty	0
 rut	0
 ruthless	0
 ruthlessly	0
 ruthlessness	0
 ruts	0
 sack	0
 sacrificed	0
 sad	0
 sadden	0
 sadly	0
 sadness	0
 sag	0
 sagged	0
 sagging	0
 saggy	0
 sags	0
 salacious	0
 sanctimonious	0
 sap	0
 sarcasm	0
 sarcastic	0
 sarcastically	0
 sardonic	0
 sardonically	0
 sass	0
 satirical	0
 satirize	0
 savage	0
 savaged	0
 savagery	0
 savages	0
 scaly	0
 scam	0
 scams	0
 scandal	0
 scandalize	0
 scandalized	0
 scandalous	0
 scandalously	0
 scandals	0
 scant	0
 scapegoat	0
 scar	0
 scarce	0
 scarcely	0
 scarcity	0
 scare	0
 scared	0
 scarier	0
 scariest	0
 scarily	0
 scarred	0
 scars	0
 scary	0
 scathing	0
 scathingly	0
 scoff	0
 scold	0
 scolded	0
 scolding	0
 scorching	0
 scorn	0
 scornful	0
 scornfully	0
 scoundrel	0
 scourge	0
 scowl	0
 scramble	0
 scrambled	0
 scrambles	0
 scrambling	0
 scrap	0
 scratch	0
 scratched	0
 scratches	0
 scratchy	0
 scream	0
 screech	0
 screw-up	0
 screwed	0
 screwed-up	0
 screwy	0
 scuff	0
 scuffs	0
 scum	0
 scummy	0
 second-class	0
 second-tier	0
 secretive	0
 sedentary	0
 seedy	0
 seethe	0
 seething	0
 self-coup	0
 self-criticism	0
 self-defeating	0
 self-destructive	0
 self-humiliation	0
 self-interest	0
 self-interested	0
 self-serving	0
 selfish	0
 selfishly	0
 selfishness	0
 senile	0
 sensationalize	0
 senseless	0
 senselessly	0
 seriousness	0
 sermonize	0
 servitude	0
 set-up	0
 setback	0
 setbacks	0
 sever	0
 severe	0
 severity	0
 shabby	0
 shadowy	0
 shady	0
 shake	0
 shaky	0
 shallow	0
 sham	0
 shambles	0
 shame	0
 shameful	0
 shamefully	0
 shamefulness	0
 shameless	0
 shamelessly	0
 shamelessness	0
 shark	0
 sharply	0
 shatter	0
 shimmer	0
 shimmy	0
 shipwreck	0
 shirk	0
 shirker	0
 shiver	0
 shock	0
 shocked	0
 shocking	0
 shockingly	0
 shoddy	0
 short-lived	0
 shortage	0
 shortchange	0
 shortcoming	0
 shortcomings	0
 shortness	0
 shortsighted	0
 shortsightedness	0
 showdown	0
 shrew	0
 shriek	0
 shrill	0
 shrilly	0
 shrivel	0
 shroud	0
 shrouded	0
 shrug	0
 shun	0
 shunned	0
 sick	0
 sicken	0
 sickening	0
 sickeningly	0
 sickly	0
 sickness	0
 sidetrack	0
 sidetracked	0
 siege	0
 silly	0
 simplistic	0
 simplistically	0
 sin	0
 sinful	0
 sinfully	0
 sinister	0
 sinisterly	0
 sink	0
 sinking	0
 skeletons	0
 skeptic	0
 skeptical	0
 skeptically	0
 skepticism	0
 sketchy	0
 skimpy	0
 skinny	0
 skittish	0
 skittishly	0
 skulk	0
 slack	0
 slander	0
 slanderer	0
 slanderous	0
 slanderously	0
 slanders	0
 slap	0
 slashing	0
 slaughter	0
 slaughtered	0
 slave	0
 slaves	0
 sleazy	0
 slime	0
 slog	0
 slogged	0
 slogging	0
 slogs	0
 sloppily	0
 sloppy	0
 sloth	0
 slothful	0
 slow	0
 slow-moving	0
 slowed	0
 slower	0
 slowest	0
 slowly	0
 slug	0
 sluggish	0
 slump	0
 slumping	0
 slur	0
 sly	0
 smack	0
 smallish	0
 smash	0
 smear	0
 smell	0
 smelled	0
 smelling	0
 smells	0
 smelly	0
 smelt	0
 smoke	0
 smokescreen	0
 smolder	0
 smoldering	0
 smother	0
 smudge	0
 smudged	0
 smudges	0
 smudging	0
 smug	0
 smugly	0
 snag	0
 snagged	0
 snagging	0
 snags	0
 snappish	0
 snappishly	0
 snare	0
 snarky	0
 snarl	0
 sneak	0
 sneakily	0
 sneaky	0
 sneer	0
 sneering	0
 sneeringly	0
 snob	0
 snobbish	0
 snobby	0
 snobs	0
 snub	0
 soapy	0
 sob	0
 sober	0
 sobering	0
 solemn	0
 solicitude	0
 somber	0
 sore	0
 sorely	0
 soreness	0
 sorrow	0
 sorrowful	0
 sorrowfully	0
 sorry	0
 sour	0
 sourly	0
 spade	0
 spank	0
 spew	0
 spewed	0
 spewing	0
 spews	0
 spilling	0
 spinster	0
 spiritless	0
 spite	0
 spiteful	0
 spitefully	0
 spitefulness	0
 splatter	0
 split	0
 splitting	0
 spoil	0
 spoilage	0
 spoilages	0
 spoiled	0
 spoils	0
 spook	0
 spookier	0
 spookiest	0
 spookily	0
 spooky	0
 spoon-fed	0
 spoon-feed	0
 sporadic	0
 spotty	0
 spurious	0
 spurn	0
 sputter	0
 squabble	0
 squabbling	0
 squander	0
 squash	0
 squeak	0
 squeaks	0
 squeaky	0
 squeal	0
 squealing	0
 squeals	0
 squirm	0
 stab	0
 stagnant	0
 stagnate	0
 stagnation	0
 staid	0
 stain	0
 stains	0
 stale	0
 stalemate	0
 stall	0
 stalls	0
 stammer	0
 stampede	0
 standstill	0
 stark	0
 starkly	0
 startle	0
 startling	0
 startlingly	0
 starvation	0
 starve	0
 static	0
 steal	0
 stealing	0
 steals	0
 steep	0
 steeply	0
 stench	0
 stereotype	0
 stereotypical	0
 stereotypically	0
 stern	0
 stew	0
 sticky	0
 stiff	0
 stiffness	0
 stifle	0
 stifling	0
 stiflingly	0
 stigma	0
 stigmatize	0
 sting	0
 stinging	0
 stingingly	0
 stingy	0
 stink	0
 stinks	0
 stodgy	0
 stole	0
 stolen	0
 stooge	0
 stooges	0
 stormy	0
 straggle	0
 straggler	0
 strain	0
 strained	0
 straining	0
 strange	0
 strangely	0
 stranger	0
 strangest	0
 strangle	0
 streaky	0
 strenuous	0
 stress	0
 stresses	0
 stressful	0
 stressfully	0
 stricken	0
 strict	0
 strictly	0
 strident	0
 stridently	0
 strife	0
 strike	0
 stringent	0
 stringently	0
 struck	0
 struggle	0
 struggled	0
 struggles	0
 struggling	0
 strut	0
 stubborn	0
 stubbornly	0
 stubbornness	0
 stuck	0
 stuffy	0
 stumble	0
 stumbled	0
 stumbles	0
 stump	0
 stumped	0
 stumps	0
 stun	0
 stunt	0
 stunted	0
 stupid	0
 stupidest	0
 stupidity	0
 stupidly	0
 stupor	0
 stutter	0
 stuttered	0
 stuttering	0
 stutters	0
 sty	0
 stymied	0
 sub-par	0
 subdued	0
 subjected	0
 subjection	0
 subjugate	0
 subjugation	0
 submissive	0
 subordinate	0
 subpoena	0
 subpoenas	0
 subservience	0
 subservient	0
 substandard	0
 subtract	0
 subversion	0
 subversive	0
 subversively	0
 subvert	0
 succumb	0
 suck	0
 sucked	0
 sucker	0
 sucks	0
 sucky	0
 sue	0
 sued	0
 sues	0
 suffer	0
 suffered	0
 sufferer	0
 sufferers	0
 suffering	0
 suffers	0
 suffocate	0
 sugar-coat	0
 sugar-coated	0
 sugarcoated	0
 suicidal	0
 suicide	0
 sulk	0
 sullen	0
 sully	0
 sunder	0
 sunk	0
 sunken	0
 superficial	0
 superficiality	0
 superficially	0
 superfluous	0
 superstition	0
 superstitious	0
 suppress	0
 suppression	0
 surrender	0
 susceptible	0
 suspect	0
 suspicion	0
 suspicions	0
 suspicious	0
 suspiciously	0
 swagger	0
 swamped	0
 sweaty	0
 swelled	0
 swelling	0
 swindle	0
 swipe	0
 swollen	0
 symptom	0
 symptoms	0
 syndrome	0
 tacky	0
 taint	0
 tainted	0
 tamper	0
 tangle	0
 tangled	0
 tangles	0
 tank	0
 tanked	0
 tanks	0
 tantrum	0
 tardy	0
 tarnish	0
 tarnished	0
 tarnishes	0
 tarnishing	0
 tattered	0
 taunt	0
 taunting	0
 tauntingly	0
 taunts	0
 taut	0
 tawdry	0
 taxing	0
 tease	0
 teasingly	0
 tedious	0
 tediously	0
 temerity	0
 temper	0
 tempest	0
 temptation	0
 tenderness	0
 tense	0
 tension	0
 tentative	0
 tentatively	0
 tenuous	0
 tenuously	0
 tepid	0
 terrible	0
 terribleness	0
 terribly	0
 terror	0
 terror-genic	0
 terrorism	0
 terrorize	0
 testily	0
 testy	0
 tetchily	0
 tetchy	0
 thankless	0
 thicker	0
 thirst	0
 thorny	0
 thoughtless	0
 thoughtlessly	0
 thoughtlessness	0
 thrash	0
 threat	0
 threaten	0
 threatening	0
 threats	0
 threesome	0
 throb	0
 throbbed	0
 throbbing	0
 throbs	0
 throttle	0
 thug	0
 thumb-down	0
 thumbs-down	0
 thwart	0
 time-consuming	0
 timid	0
 timidity	0
 timidly	0
 tin-y	0
 tingled	0
 tingling	0
 tired	0
 tiresome	0
 tiring	0
 tiringly	0
 toil	0
 toll	0
 top-heavy	0
 topple	0
 torment	0
 tormented	0
 torrent	0
 tortuous	0
 torture	0
 tortured	0
 tortures	0
 torturing	0
